stage	type	logexpr	level	num
zygote	Normal	0.0316291817978	0.5	1
zygote	Normal	1.23902329572	0.67	1
zygote	Normal	0.2935058314	0.75	1
zygote	Normal	2.4579207847	1.0	1
zygote	Normal	0.0175553000253	0.67	1
zygote	Normal	1.7330209842	1.0	1
zygote	Normal	0.285338328027	0.67	1
zygote	Normal	5.23690993842	0.84	1
zygote	Change	0.677426251787	0.25	1
zygote	Normal	1.86344426978	0.86	1
zygote	Normal	0.164557200811	1.0	1
zygote	Normal	0.125128436469	0.53	1
zygote	Normal	0.146772096338	1.0	1
zygote	Normal	0.0181265175263	0.33	1
zygote	Normal	2.81159306583	1.0	1
zygote	Normal	0.126603575621	0.67	1
zygote	Normal	2.35327345445	0.625	2
zygote	Normal	0.87451411518	0.14	1
zygote	Normal	0.0410149678997	1.0	1
zygote	Change	0.90472814203	0.67	1
zygote	Normal	2.58825263765	0.71	1
zygote	Normal	2.13733419979	0.39	1
zygote	Change	0.542428936513	1.0	1
zygote	Normal	1.00070908321	1.0	1
zygote	Normal	2.27832826044	0.33	1
zygote	Normal	1.36385445927	0.84	1
zygote	Normal	5.50141330056	1.0	1
zygote	Normal	2.64030654902	0.18	1
zygote	Normal	0.0950445081531	1.0	1
zygote	Normal	0.667445709243	0.43	1
zygote	Change	0.395624851197	0.4	1
zygote	Normal	0.0	0.5	1
zygote	Normal	3.14392811562	0.44	2
zygote	Normal	1.95379469843	0.5	1
zygote	Normal	1.74978403197	0.23	1
zygote	Normal	1.48521619287	0.5	1
zygote	Normal	0.0	0.995	2
zygote	Normal	1.19605352948	1.0	1
zygote	Normal	0.0	0.67	1
zygote	Normal	0.0	0.73	1
zygote	Normal	2.59075204787	1.0	3
zygote	Normal	0.168065419246	1.0	1
zygote	Normal	0.182906385748	0.75	1
zygote	Normal	2.52566464226	0.75	1
zygote	Normal	0.390075967038	0.7075	4
zygote	Normal	5.34832107978	0.9	2
zygote	Change	1.74756721844	0.676666666667	3
zygote	Normal	1.40154497705	0.67	1
zygote	Normal	0.730799356509	0.67	1
zygote	Normal	1.00576939594	0.29	1
zygote	Normal	3.32091964637	0.476666666667	3
zygote	Normal	3.81213857969	0.29	1
zygote	Normal	0.0290398326487	1.0	1
zygote	Normal	0.113163493092	1.0	1
zygote	Normal	0.718658969729	0.75	1
zygote	Normal	4.02834541934	0.67	1
zygote	Normal	0.804174111719	0.7	1
zygote	Normal	1.41405056879	0.67	1
zygote	Normal	0.0656267725272	1.0	1
zygote	Normal	0.887080228969	1.0	1
zygote	Normal	3.48262067435	0.33	1
zygote	Normal	5.86800981686e-08	0.67	1
zygote	Normal	2.42742759631	0.2	1
zygote	Normal	3.7061715798	0.18	2
zygote	Normal	2.12146361582	0.33	1
zygote	Normal	4.51902824911	0.5	1
zygote	Normal	1.12665213853	0.5	1
zygote	Normal	2.56646359504	0.67	1
zygote	Normal	2.98879325415	1.0	1
zygote	Change	1.32885326027	0.42	1
zygote	Change	0.419688146119	0.25	1
zygote	Normal	0.82595893931	0.18	1
zygote	Normal	2.75016416068	0.575	2
zygote	Normal	1.05725890298	0.76	1
zygote	Normal	4.78009780823	0.46	1
zygote	Normal	4.3853486108	1.0	1
zygote	Normal	0.540772506035	1.0	1
zygote	Normal	0.0	0.85	1
zygote	Normal	2.80540072224	1.0	1
zygote	Normal	1.81194437639	1.0	2
zygote	Normal	3.46341759259	0.27	1
zygote	Normal	3.59268238114	0.71	9
zygote	Normal	0.664917444718	1.0	2
zygote	Normal	1.2082018493	1.0	1
zygote	Normal	2.40894311098	0.22	1
zygote	Normal	0.0	1.0	1
zygote	Normal	0.587196490784	0.773333333333	3
zygote	Normal	3.66966860168	1.0	3
zygote	Normal	1.13875245079	0.5	1
zygote	Normal	3.21435361507	1.0	1
zygote	Normal	0.0862017326494	1.0	1
zygote	Normal	1.70688762	0.35	1
zygote	Normal	0.00920523155344	1.0	1
zygote	Normal	0.167923399008	0.75	1
zygote	Normal	2.20931343399	0.67	1
zygote	Change	1.86336669808	0.33	1
zygote	Normal	0.258057310535	0.5	1
zygote	Normal	0.471926778808	1.0	1
zygote	Normal	3.75781065703	0.78	1
zygote	Normal	1.23120365627	0.67	1
zygote	Normal	2.70600143715	0.67	1
zygote	Normal	3.45072695494	1.0	1
zygote	Normal	0.458849780706	0.67	1
zygote	Normal	0.0130826477453	1.0	1
zygote	Normal	0.0991853887463	1.0	1
zygote	Normal	4.39530187742	0.29	1
zygote	Normal	2.69393775398	1.0	1
zygote	Change	4.67829052774	1.0	1
zygote	Change	0.338944891375	1.0	1
zygote	Normal	1.1409307629	0.55	3
zygote	Normal	2.68642471341	0.2	1
zygote	Normal	2.86905164647	0.83	1
zygote	Normal	2.71337599386	0.395	2
zygote	Normal	0.066241008583	1.0	1
zygote	Normal	1.23255734572	1.0	1
zygote	Normal	3.49570420856	0.5	2
zygote	Normal	3.46918930793	0.82	1
zygote	Normal	0.235146427719	1.0	1
zygote	Normal	5.04434727225	0.75	2
zygote	Normal	0.458754342615	0.58	1
zygote	Normal	3.81855153416	0.75	2
zygote	Normal	4.00838172623	0.16	1
zygote	Normal	2.74244518657	1.0	1
zygote	Normal	0.133880331738	0.425	2
zygote	Normal	1.21618493182	0.22	1
zygote	Normal	0.367724472433	0.75	1
zygote	Normal	1.19764583118	0.5	1
zygote	Normal	3.19340210729	0.85	1
zygote	Normal	3.61403736641	0.613333333333	3
zygote	Normal	3.29612201053	1.0	1
zygote	Normal	0.927115927446	0.46	1
zygote	Normal	0.157510458018	1.0	1
zygote	Normal	2.25421069238	1.0	2
zygote	Change	0.535447209444	0.67	1
zygote	Normal	0.261526990975	0.67	1
zygote	Normal	3.17512872306	1.0	1
zygote	Normal	1.8512603226	1.0	3
zygote	Normal	2.36234157338	1.0	1
zygote	Normal	1.96721165248	0.666666666667	3
zygote	Normal	2.04352934933	0.36	1
zygote	Normal	2.82217023987	1.0	1
zygote	Normal	1.52217486742	0.4	1
zygote	Normal	3.00596474282	0.635	2
zygote	Change	0.658021431585	0.5	1
zygote	Normal	1.30561832794	1.0	1
zygote	Normal	0.761992041094	0.325	2
zygote	Normal	1.4664401404	1.0	1
zygote	Normal	2.71300457457	1.0	1
zygote	Normal	0.0	1.0	1
zygote	Normal	0.854534469995	0.776666666667	3
zygote	Normal	0.121924669461	0.29	1
zygote	Normal	0.530281132	1.0	1
zygote	Normal	2.19137863417	1.0	2
zygote	Normal	0.0688285246494	1.0	1
zygote	Normal	2.26430154057	0.67	1
zygote	Normal	2.48845866723	1.0	1
zygote	Normal	2.36915436326	0.33	1
zygote	Normal	2.6358235351	1.0	1
zygote	Change	0.114839151122	1.0	1
zygote	Normal	2.4285390996	0.42	2
zygote	Normal	0.799608590012	0.75	1
zygote	Normal	2.39408164652	0.5	1
zygote	Change	0.393284558832	0.25	1
zygote	Normal	2.79513879733	0.79	1
zygote	Normal	2.42142534738	0.78	1
zygote	Normal	0.966778501914	0.835	2
zygote	Normal	0.651685398086	0.915	2
zygote	Change	2.32066859638	0.67	1
zygote	Normal	4.01979700629	0.83	1
zygote	Change	1.64456371441	0.4	1
zygote	Normal	0.0460610148556	1.0	1
zygote	Change	1.87457064884	0.44	1
zygote	Normal	2.13456872731	0.675	2
zygote	Normal	4.7747610503	0.49	2
zygote	Normal	2.2805981418	1.0	1
zygote	Normal	2.50596665619	0.8	1
zygote	Normal	0.536190400647	0.67	2
zygote	Normal	3.44054949644	0.5	1
zygote	Normal	3.77688804206	0.33	1
zygote	Normal	0.237667959563	1.0	1
zygote	Change	0.958464771969	0.42	1
zygote	Normal	1.07393017602	1.0	1
zygote	Change	2.32223084524	0.5	1
zygote	Normal	0.655076605744	0.83	1
zygote	Change	0.816974137097	0.575	2
zygote	Normal	0.0327948228105	1.0	1
zygote	Normal	2.08201073847	1.0	1
zygote	Change	0.575165687712	0.75	2
zygote	Normal	3.7662663305	0.388333333333	6
zygote	Normal	3.525448344	0.67	1
zygote	Normal	2.02294261621	0.66	1
zygote	Normal	1.76272536264	0.84	1
zygote	Normal	1.67233007907	1.0	1
zygote	Normal	2.15451074813	1.0	1
zygote	Change	0.162493779182	0.67	1
zygote	Normal	4.67196865153	1.0	1
zygote	Normal	2.96128057057	1.0	1
zygote	Normal	0.0	1.0	1
zygote	Normal	1.33804380134	0.25	1
zygote	Normal	4.44156713964	0.745	2
zygote	Change	1.46998962087	0.525	2
zygote	Normal	2.51879264579	1.0	1
zygote	Normal	1.27006667778	0.5	1
zygote	Normal	2.27282564062	0.33	1
zygote	Normal	4.68459116196	1.0	1
zygote	Normal	2.74634099483	0.29	1
zygote	Normal	0.0	0.5	1
zygote	Normal	0.00999775547118	0.67	1
zygote	Normal	0.598497982259	1.0	1
zygote	Normal	3.74505418986	0.46	1
zygote	Normal	1.77205323729	0.67	1
zygote	Change	1.525245105	0.81	1
zygote	Normal	1.49529897896	0.67	1
zygote	Change	0.795040191365	0.83	1
zygote	Normal	3.54693563317	0.645	2
zygote	Change	0.0443630455921	1.0	1
zygote	Normal	0.685756436169	1.0	1
zygote	Normal	4.98438029495	0.79	1
zygote	Normal	4.76608933652	0.84	1
zygote	Normal	0.190730270924	0.75	2
zygote	Change	1.11926749359	0.4	1
zygote	Normal	0.308405599119	0.25	1
zygote	Normal	0.153073814502	1.0	1
zygote	Normal	0.959779248063	0.72	1
zygote	Normal	2.5924672435	1.0	2
zygote	Normal	0.0193669441648	0.9	2
zygote	Normal	0.833309042956	0.696666666667	3
zygote	Normal	2.3687229595	0.33	1
zygote	Normal	2.83018523455	0.51	1
zygote	Normal	0.17190583433	0.83	1
zygote	Normal	2.47494048548	1.0	1
zygote	Normal	0.00869255007945	0.67	1
zygote	Change	2.24388655259	1.0	1
zygote	Normal	3.72948382496	0.5	1
zygote	Normal	2.94617956872	1.0	2
zygote	Normal	1.9483571527	0.85	1
zygote	Normal	5.07122226815	0.67	1
zygote	Change	0.314910004986	0.33	1
zygote	Normal	2.7573100962	0.75	1
zygote	Normal	0.932171955015	0.75	1
zygote	Normal	4.01572694973	0.49	2
zygote	Normal	4.63041874157	0.73	1
zygote	Normal	1.38008512364	1.0	1
zygote	Normal	1.40280235137	0.39	1
zygote	Normal	7.76686983783e-06	0.84	2
zygote	Normal	0.0680663223729	0.5	1
zygote	Normal	0.0	0.73	1
zygote	Normal	0.0157565116224	1.0	1
zygote	Normal	4.25519843962	1.0	1
zygote	Normal	4.10936781261	0.83	1
zygote	Normal	2.19114837678	1.0	1
zygote	Normal	1.65473627306	1.0	2
zygote	Change	0.575292829861	1.0	1
zygote	Normal	0.918256797899	1.0	1
zygote	Normal	0.309695489445	1.0	1
zygote	Normal	2.61762208461	0.5	1
zygote	Normal	4.62184046161	0.75	1
zygote	Change	0.452258995328	0.5	1
zygote	Normal	1.2200036214	0.833333333333	3
zygote	Normal	2.12736823793	1.0	1
zygote	Normal	4.30995178663	0.393333333333	3
zygote	Normal	2.41541365326	0.76	3
zygote	Normal	3.26706771487	0.75	1
zygote	Normal	5.66661352187	0.84	1
zygote	Normal	3.12814116141	1.0	1
zygote	Normal	4.07852678486	0.83	1
zygote	Normal	0.187641547184	1.0	1
zygote	Normal	2.18720229945	1.0	1
zygote	Normal	4.42010125863	1.0	1
zygote	Normal	3.87158427079	0.75	2
zygote	Normal	3.15977529104	1.0	1
zygote	Change	0.196560533032	0.67	1
zygote	Change	0.60863776197	0.62	1
zygote	Normal	0.394367085575	1.0	1
zygote	Normal	3.03905513829	0.67	1
zygote	Normal	0.414454581446	0.75	1
zygote	Normal	2.84468261392	0.75	2
zygote	Normal	3.53779780998	1.0	1
zygote	Normal	1.05873082393	0.67	1
zygote	Normal	1.73452046391	1.0	1
zygote	Normal	0.399508737434	0.5	1
zygote	Change	2.34251709159	0.73	1
zygote	Normal	1.80591217883	1.0	2
zygote	Normal	2.73039860477	0.835	2
zygote	Change	4.25734454266	0.17	1
zygote	Change	1.92996512876	1.0	1
zygote	Normal	1.53754870776	1.0	2
zygote	Normal	0.629871328587	0.25	1
zygote	Normal	4.24139581493	0.71	1
zygote	Normal	4.32371535065	0.73	1
zygote	Normal	0.0862884240555	1.0	1
zygote	Normal	3.73258289328	1.0	1
zygote	Normal	0.252506606243	1.0	3
zygote	Change	1.30310295148	0.45	1
zygote	Normal	3.84313798527	1.0	2
zygote	Normal	3.16698024388	0.6	2
zygote	Normal	2.38383138376	1.0	1
zygote	Change	1.71136072596	0.33	1
zygote	Normal	0.0511413978519	0.67	1
zygote	Normal	2.46619942232	1.0	1
zygote	Normal	1.51427192223	0.445	2
zygote	Normal	2.3857315943	0.78	1
zygote	Normal	1.03614451095	0.67	1
zygote	Normal	1.87101571387	0.75	1
zygote	Normal	1.29304081499	0.29	1
zygote	Normal	2.64152570923	0.5	1
zygote	Normal	1.01331580405	0.83	1
zygote	Normal	1.6063752272	1.0	1
zygote	Normal	2.6236463307	0.67	1
zygote	Normal	6.00023348732	0.67	1
zygote	Normal	0.0	1.0	1
zygote	Normal	0.998217202613	1.0	1
zygote	Change	0.275696531964	0.97	4
zygote	Normal	2.91249195898	1.0	1
zygote	Normal	3.52832330299	1.0	1
zygote	Normal	0.682183296235	0.75	1
zygote	Normal	0.404848251224	0.75	1
zygote	Normal	0.0118919101142	0.67	1
zygote	Normal	1.9304469215	1.0	2
zygote	Normal	1.38408692653	1.0	1
zygote	Normal	1.03202366751	1.0	1
zygote	Normal	0.423828792125	1.0	1
zygote	Normal	2.24506084754	0.6	2
zygote	Normal	4.15241533751	0.87	2
zygote	Change	1.10074334968	0.67	1
zygote	Change	4.20845567944	0.934	5
zygote	Change	0.362867927766	1.0	1
zygote	Normal	0.247727670214	1.0	1
zygote	Normal	0.645873166454	1.0	4
zygote	Normal	0.945336781321	1.0	1
zygote	Normal	1.10380544751	1.0	1
zygote	Normal	0.940214268313	0.67	1
zygote	Normal	1.50990924732	1.0	1
zygote	Normal	3.89680987028	0.51	1
zygote	Normal	0.577518572457	0.33	1
zygote	Normal	2.94922225787	1.0	1
zygote	Normal	0.790518870355	0.835	2
zygote	Normal	0.124642124895	1.0	4
zygote	Normal	0.90589690269	1.0	2
zygote	Normal	0.0	0.67	1
zygote	Normal	1.35799261845	0.58	1
zygote	Normal	1.08260485052	0.2	1
zygote	Normal	0.799230934618	0.5	1
zygote	Normal	1.68328670815	0.75	1
zygote	Normal	3.45014308929	1.0	1
zygote	Normal	2.3958641205	1.0	1
zygote	Normal	3.10630717066	0.5	1
zygote	Normal	2.67816814662	1.0	1
zygote	Normal	1.87353759327	1.0	1
zygote	Normal	2.14514617951	0.67	1
zygote	Normal	0.703943687958	0.79	1
zygote	Normal	3.2642773971	0.67	1
zygote	Change	1.34231373755	0.5	1
zygote	Normal	1.14717703061	0.4	1
zygote	Normal	1.33530102174	0.58	1
zygote	Normal	1.33327589527	0.75	1
zygote	Normal	1.64159527723	0.5	1
zygote	Change	1.8086198639	0.23	1
zygote	Normal	2.92586223175	0.67	1
zygote	Normal	2.87033910415	0.735	2
zygote	Normal	5.07936501985	0.86	1
zygote	Normal	0.943995389066	1.0	1
zygote	Normal	1.31736220208	1.0	1
zygote	Normal	1.14547042895	1.0	1
zygote	Normal	0.612652162276	1.0	1
zygote	Change	0.336626510435	0.5	1
zygote	Normal	2.13489162215	1.0	1
zygote	Normal	3.51106472629	0.44	1
zygote	Normal	2.54183031385	1.0	1
zygote	Normal	2.01887512129	0.32	2
zygote	Normal	4.33565018016	0.5	2
zygote	Normal	1.0621246373	0.835	2
zygote	Normal	3.42222474885	0.5	1
zygote	Normal	3.41702479801	0.88	1
zygote	Normal	2.19325671577	0.67	1
zygote	Normal	1.94211868482	1.0	1
zygote	Normal	1.25261438603	0.75	1
zygote	Normal	2.43292013272	0.38	1
zygote	Change	1.13715969828	0.5	1
zygote	Normal	0.519414434111	0.67	1
zygote	Normal	0.689787041611	0.83	1
zygote	Normal	0.0716438744714	0.58	1
zygote	Normal	3.68993639535	1.0	1
zygote	Normal	0.326108720419	0.55	2
zygote	Normal	2.17337691323	1.0	1
zygote	Normal	3.27221941596	1.0	1
zygote	Normal	4.36145013301	0.74	1
zygote	Change	2.62143147429	1.0	1
zygote	Normal	1.57471809504	0.67	1
zygote	Normal	2.01468432996	0.6	1
zygote	Normal	3.84685281816	0.81	1
zygote	Normal	1.17109727783	0.26	1
zygote	Normal	3.57901715395	1.0	2
zygote	Normal	1.74028721146	1.0	3
zygote	Change	1.43779988299	0.78	1
zygote	Normal	3.07640401411	1.0	1
zygote	Change	0.489448962328	0.5	1
zygote	Normal	1.82939077892	1.0	1
zygote	Normal	3.44961922404	0.87	1
zygote	Normal	0.16351753073	1.0	1
zygote	Normal	2.06887592158	0.5	1
zygote	Normal	0.592917921901	1.0	1
zygote	Normal	0.0449521417081	1.0	1
zygote	Change	0.317629391444	0.83	1
zygote	Normal	1.44139788735	1.0	1
zygote	Normal	1.19362242346	0.75	1
zygote	Normal	3.43264759794	0.67	1
zygote	Normal	1.43088285347	0.83	1
zygote	Change	1.40602835861	0.75	2
zygote	Normal	2.25266664255	0.835	2
zygote	Normal	3.67996231434	1.0	1
zygote	Normal	0.0367214387211	1.0	1
zygote	Normal	2.76124967757	0.22	1
zygote	Normal	1.7981506686	1.0	1
zygote	Normal	0.0343583340014	0.5	1
zygote	Normal	3.33677618697	1.0	1
zygote	Normal	0.522256837768	0.83	1
zygote	Normal	4.88190758339	1.0	1
zygote	Normal	3.07908488207	1.0	1
zygote	Change	2.33399751602	0.915	2
zygote	Change	1.89538047281	0.85	2
zygote	Normal	2.43061764467	0.67	1
zygote	Change	0.78619571386	1.0	1
zygote	Normal	0.555563588855	0.67	1
zygote	Change	0.537418089029	0.47	1
zygote	Normal	0.0	1.0	1
zygote	Normal	0.957428836426	0.67	1
zygote	Normal	0.087029993483	1.0	1
zygote	Normal	1.72646154871	1.0	1
zygote	Normal	1.96405453949	1.0	1
zygote	Change	0.208742755818	0.5	1
zygote	Normal	1.65623179965	0.5	1
zygote	Normal	1.81321921947	1.0	1
zygote	Normal	1.64691672474	0.78	1
zygote	Normal	2.80881215958	0.51	1
zygote	Normal	4.14157636993	0.33	1
zygote	Normal	4.85067778724	0.66	1
zygote	Normal	2.42710096769	1.0	1
zygote	Normal	2.65606895083	1.0	2
zygote	Normal	2.63443236522	1.0	1
zygote	Normal	0.353292831037	1.0	1
zygote	Normal	1.06160246303	0.5	1
zygote	Change	0.188698679653	1.0	1
zygote	Normal	0.919258324213	0.5	1
zygote	Change	0.126687274992	1.0	1
zygote	Change	1.50993575857	1.0	1
zygote	Normal	1.43507262046	0.58	1
zygote	Normal	6.13272319495	0.49	2
zygote	Normal	0.312250530994	1.0	1
zygote	Change	2.20520266757	0.11	1
zygote	Normal	3.05965498012	1.0	1
zygote	Normal	1.00610949779	1.0	1
zygote	Normal	0.248772310948	0.84	2
zygote	Normal	1.45916138504	0.8	1
zygote	Normal	1.09082202319	0.83	1
zygote	Normal	1.33919489192	1.0	1
zygote	Normal	2.37171742142	1.0	1
zygote	Normal	2.0026914283	1.0	1
zygote	Change	1.43426990786	0.83	1
zygote	Normal	2.02464210796	0.97	2
zygote	Normal	0.201973845993	0.84	1
zygote	Normal	0.214170614656	0.83	1
zygote	Change	0.22470792704	0.8	1
zygote	Normal	0.00502279462098	1.0	1
zygote	Normal	0.345924918915	0.25	1
zygote	Normal	1.45552187174	1.0	1
zygote	Normal	2.94028298656	0.18	1
zygote	Normal	2.4147970836	0.765	2
zygote	Normal	0.806038270136	0.835	2
zygote	Normal	0.804666193683	1.0	1
zygote	Normal	3.49777342659	1.0	1
zygote	Normal	1.57436602101	0.33	1
zygote	Normal	1.15901100262	0.78	3
zygote	Normal	1.28550117708	0.69	1
zygote	Normal	1.39471629685	1.0	1
zygote	Normal	0.0814631138036	1.0	1
zygote	Change	0.0878233139463	1.0	1
zygote	Normal	0.988961099741	1.0	1
zygote	Normal	0.929696472057	0.47	1
zygote	Normal	1.50431514629	0.58	1
zygote	Normal	1.63138921008	0.33	1
zygote	Normal	5.1232792212	0.83	1
zygote	Change	0.569519724502	0.5	1
zygote	Normal	3.74173278102	1.0	1
zygote	Normal	2.92357009941	0.52	2
zygote	Normal	1.16570691518	0.83	1
zygote	Change	0.230810882065	0.83	1
zygote	Normal	0.0	0.22	1
zygote	Normal	2.4389761429	0.79	2
zygote	Change	0.91531025136	1.0	2
zygote	Normal	2.31583887234	0.75	1
zygote	Normal	2.70175039895	1.0	1
zygote	Normal	1.63480151937	1.0	3
zygote	Normal	2.03677148638	0.78	1
zygote	Normal	3.77409567912	0.51	1
zygote	Normal	1.49727654555	1.0	1
zygote	Normal	2.78579488573	1.0	1
zygote	Normal	3.08459443678	0.5	1
zygote	Normal	3.4157443923	0.333333333333	6
zygote	Normal	0.274393924781	0.76	1
zygote	Normal	1.14865563553	0.19	1
zygote	Normal	1.59350972977	1.0	2
zygote	Change	1.28282372518	0.47	1
zygote	Normal	3.92728593209	0.75	1
zygote	Normal	2.85191386483	1.0	4
zygote	Normal	2.36761786697	0.86	1
zygote	Normal	0.928341824878	0.67	1
zygote	Normal	0.786983547563	1.0	1
zygote	Normal	0.0	0.5	1
zygote	Normal	0.854542979583	1.0	1
zygote	Change	1.07497170583	1.0	3
zygote	Change	0.319811354585	0.33	1
zygote	Normal	1.96824039156	1.0	1
zygote	Normal	1.15617969293	1.0	2
zygote	Normal	5.23803112497	0.4	1
zygote	Normal	1.64760037353	1.0	1
zygote	Normal	2.32483374594	0.45	2
zygote	Normal	1.28159751407	1.0	1
zygote	Normal	1.30673153828	0.31	1
zygote	Normal	0.0818365439406	1.0	1
zygote	Normal	0.142247546353	1.0	1
zygote	Normal	1.6313872535	0.5	1
zygote	Change	0.143696799357	0.92	2
zygote	Change	2.42345668747	0.67	1
zygote	Normal	0.538997834065	0.5	1
zygote	Normal	2.96396809125	0.463333333333	3
zygote	Normal	2.22563385181	0.88	2
zygote	Normal	1.25783010883	1.0	1
zygote	Normal	0.133949430235	0.71	2
zygote	Normal	1.34232157473	0.25	1
zygote	Normal	1.8952858038	0.5	1
zygote	Normal	1.07977939103	0.67	1
zygote	Normal	0.115322232585	1.0	1
zygote	Normal	6.13056975214	0.29125	8
zygote	Normal	0.0	1.0	1
zygote	Normal	0.743074792828	0.5	1
zygote	Normal	2.67410726926	0.69	2
zygote	Normal	2.11662893905	0.67	1
zygote	Normal	0.67912989585	0.58	1
zygote	Normal	0.433915853315	1.0	2
zygote	Normal	3.95830144643	0.67	1
zygote	Normal	0.926023217219	1.0	1
zygote	Normal	0.762146052029	0.58	1
zygote	Normal	3.62262479459	0.775	2
zygote	Normal	0.0648811499336	1.0	1
zygote	Normal	0.540367726839	1.0	1
zygote	Normal	0.504104286099	0.42	1
zygote	Change	2.83803698569	0.84	1
zygote	Normal	2.18609172536	0.71	2
zygote	Normal	2.36339699139	1.0	1
zygote	Normal	1.45558952025	0.5	1
zygote	Normal	0.758035640462	0.46	2
zygote	Normal	3.59388722376	0.4	1
zygote	Normal	2.2064551773	1.0	1
zygote	Normal	0.29909148684	1.0	2
zygote	Normal	0.0408263465108	0.67	1
zygote	Normal	0.0	0.75	1
zygote	Normal	0.325591108425	1.0	1
zygote	Change	0.117178408462	0.21	1
zygote	Normal	0.268080969848	1.0	1
zygote	Normal	5.04109336825	0.81	1
zygote	Normal	2.24701847041	0.625	2
zygote	Normal	0.83358715389	0.45	1
zygote	Normal	2.4039405993	0.82	1
zygote	Normal	3.10093877735	1.0	2
zygote	Normal	2.58042892831	0.84	1
zygote	Change	0.545564384884	0.67	1
zygote	Normal	1.27428121012	0.83	1
zygote	Normal	2.75178634536	0.75	2
zygote	Change	0.707897852506	0.5	1
zygote	Normal	3.79759707837	1.0	1
zygote	Change	0.575370457384	0.585	2
zygote	Normal	2.2153558741	0.45	1
zygote	Change	1.81964535188	0.4	1
zygote	Normal	0.196673079268	1.0	1
zygote	Normal	0.456681532875	1.0	1
zygote	Normal	2.43134763269	0.75	2
zygote	Normal	2.43216493853	1.0	1
zygote	Normal	0.374321130139	0.67	1
zygote	Normal	0.29180506124	0.22	1
zygote	Normal	1.42555353507	1.0	1
zygote	Normal	0.84655043828	1.0	1
zygote	Change	1.26388941085	0.5	1
zygote	Change	0.737848042538	1.0	1
zygote	Normal	0.201071342465	1.0	1
zygote	Normal	3.07719704654	0.826666666667	3
zygote	Normal	1.55752337248	0.5	1
zygote	Normal	2.92635539978	0.76	1
zygote	Normal	3.03242575749	0.835	2
zygote	Normal	1.29810774836	0.84	1
zygote	Normal	1.2588898749	0.5	1
zygote	Normal	3.48323502121	0.5	1
zygote	Normal	2.87806860577	0.92	1
zygote	Normal	2.09271061683	0.5	1
zygote	Normal	0.0404043393145	1.0	1
zygote	Normal	2.31991505794	0.5	1
zygote	Normal	1.05504695129	1.0	1
zygote	Change	0.128755506213	0.15	1
zygote	Normal	1.70908413256	0.5	1
zygote	Normal	3.24817439908	1.0	1
zygote	Normal	1.82948547612	1.0	1
zygote	Normal	0.937280889072	0.915	2
zygote	Normal	0.762467998267	0.5	1
zygote	Change	0.819524292238	0.8	1
zygote	Normal	0.021571552022	1.0	1
zygote	Normal	0.232051755183	0.5	1
zygote	Normal	0.0956028642408	0.5	1
zygote	Normal	2.49681875148	0.67	1
zygote	Normal	1.38217338154	0.81	1
zygote	Normal	5.86111380513	0.3	1
zygote	Normal	1.18072055392	1.0	1
zygote	Normal	2.36732078219	0.69	1
zygote	Normal	1.72597394869	1.0	2
zygote	Normal	0.177869996619	1.0	1
zygote	Normal	0.0	1.0	1
zygote	Normal	0.433840686344	0.83	1
zygote	Normal	2.18634224564	0.5	1
zygote	Normal	2.93693722704	0.83	1
zygote	Normal	0.445935680887	0.67	1
zygote	Normal	2.93231845304	0.89	1
zygote	Normal	4.04871240629	1.0	1
zygote	Normal	0.017982049481	1.0	1
zygote	Change	2.52610457364	0.51	3
zygote	Normal	3.45778248304	0.8	1
zygote	Normal	1.50201304525	1.0	1
zygote	Normal	5.10201655367	0.62	1
zygote	Normal	0.762337365913	0.854	5
zygote	Normal	2.43675753011	1.0	1
zygote	Change	0.360305943873	1.0	1
zygote	Change	0.427345314304	0.37	1
zygote	Normal	0.380806228282	0.75	1
zygote	Normal	4.15676521726	1.0	1
zygote	Normal	2.07577482749	0.83	1
zygote	Normal	0.0	0.66	2
zygote	Normal	1.68737440359	1.0	1
zygote	Normal	4.13755410428	0.4	1
zygote	Change	0.541271411161	0.31	2
zygote	Normal	0.243969968085	1.0	1
zygote	Normal	0.453236976212	1.0	1
zygote	Change	2.2756947672	0.79	1
